Date,Time,VirtualMemoryCommited,VirtualMemoryAvailable,VirtualMemoryLoad,PhysicalMemoryUsed,PhysicalMemoryAvailable,PhysicalMemoryLoad,PageFileUsage,Core0VID,Core1VID,Core2VID,Core3VID,Core0Clock,Core1Clock,Core2Clock,Core3Clock,BusClock,Ring_LLCClock,SystemAgentClock,Core0Thread0Usage,Core1Thread0Usage,Core2Thread0Usage,Core3Thread0Usage,MaxCPU_ThreadUsage,TotalCPUUsage,OnDemandClockModulation,Core0Ratio,Core1Ratio,Core2Ratio,Core3Ratio,UncoreRatio,Core0,Core1,Core2,Core3,Core0DistancetoTjMAX,Core1DistancetoTjMAX,Core2DistancetoTjMAX,Core3DistancetoTjMAX,CPUPackage,CoreMax,Core0ThermalThrottling,Core1ThermalThrottling,Core2ThermalThrottling,Core3ThermalThrottling,Core0CriticalTemperature,Core1CriticalTemperature,Core2CriticalTemperature,Core3CriticalTemperature,Core0PowerLimitExceeded,Core1PowerLimitExceeded,Core2PowerLimitExceeded,Core3PowerLimitExceeded,Package_RingThermalThrottling,Package_RingCriticalTemperature,CPUPackage,CPUIACores,CPUGTCores(Graphics),EDRAM,IAOffset,GT(Slice)Offset,CLR(CBo_LLC_Ring)Offset,GT(Unslice)Offset,Uncore_SAOffset,CPUPackagePower,IACoresPower,TotalDRAMPower,PL1PowerLimit,PL2PowerLimit,CurrentcTDPLevel,PackageC2Residency,PackageC3Residency,PackageC6Residency,PackageC7Residency,Core0Thread0C0Residency,Core1Thread0C0Residency,Core2Thread0C0Residency,Core3Thread0C0Residency,Core0C3Residency,Core1C3Residency,Core2C3Residency,Core3C3Residency,Core0C7Residency,Core1C7Residency,Core2C7Residency,Core3C7Residency,MemoryClock,MemoryClockRatio,Tcas,Trcd,Trp,Tras,Trfc,CommandRate,IA:PROCHOT,IA:ThermalEvent,IA:DDRRAPL,IA:PCS(PECI),IA:ResidencyStateRegulation,IA:RunningAverageThermalLimit,IA:VRThermalAlert,IA:VRTDC,"IA:ElectricalDesignPoint_Other(ICCmax,PL4,SVID,DDRRAPL)",IA:PackageLevelRAPL_PBMPL1,"IA:PackageLevelRAPL_PBMPL2,PL3",IA:MaxTurboLimit,IA:TurboAttenuation(MCT),GT:ThermalEvent,GT:DDRRAPL,GT:ResidencyStateRegulation,GT:RunningAverageThermalLimit,GT:VRThermalAlert,GT:VRTDC,"GT:MaxVRVoltage,ICCmax,PL4",GT:DomainLevelPBMPLGT,GT:PackageLevelRAPL_PBMPL1,"GT:PackageLevelRAPL_PBMPL2,PL3",GT:InefficientOperation,GT:Fuseslimit,ResidencyStateRegulation,VRThermalAlert,VRTDC,"MaxVRVoltage,ICCmax,PL4",PackageLevelRAPL_PBMPL1,"PackageLevelRAPL_PBMPL2,PL3",CPU,Fan2,PCHTemperature,DIMM_0Temperature,DIMM_1Temperature,DIMM_2Temperature,DIMM_3Temperature,DriveTemperature,DriveRemainingLife,DriveFailure,DriveWarning,TotalHostWrites,TotalHostReads,ReadActivity,WriteActivity,TotalActivity,ReadRate,WriteRate,ReadTotal,WriteTotal,GPUTemperature,GPUCoreVoltage,GPUClock,GPUMemoryClock,GPUVideoClock,GPUCoreLoad,GPUMemoryControllerLoad,GPUVideoEngineLoad,GPUBusLoad,GPUMemoryUsage,GPUD3DUsage,GPUVideoDecode0Usage,GPUVideoEncode0Usage,GPUComputing(Compute_0)Usage,GPUComputing(Compute_1)Usage,GPUVRUsage,PerformanceLimitPower,PerformanceLimitThermal,PerformanceLimitReliabilityVoltage,PerformanceLimitMaxOperatingVoltage,PerformanceLimitUtilization,PerformanceLimitSLIGPUBoostSync,GPUMemoryAllocated,GPUD3DMemoryDedicated,GPUD3DMemoryDynamic,PCIeLinkSpeed,BatteryVoltage,RemainingCapacity,ChargeLevel,WearLevel,TotalDL,TotalUP,CurrentDLrate,CurrentUPrate,TotalDL,TotalUP,CurrentDLrate,CurrentUPrate,TotalErrors,,
29.1.2019,18:11.3,13970,61213,18.5,10664,54791,16.2,0,1.175,1.212,1.186,1.219,3393.4,3393.4,3393.4,3393.4,99.8,3393.4,798.4,25.7,30.3,25,31.8,31.8,28.2,100,34,34,34,34,34,68,76,69,75,32,24,31,25,76,76,No,No,No,No,No,No,No,No,No,No,No,No,No,No,77,77,59,43,0,0,0,0,0,20.089,16.397,1.962,45,56.25,0,5.4,1.4,0,7.1,26,34.3,30.1,30.9,0.8,0.3,0.2,0.3,64.3,52.9,59.6,59.5,1064.6,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2508,2508,45.5,39.3,38,41.3,39.3,30,100,No,No,4348,1978,0.7,7.2,7.9,0.286,6.682,9508,4398,47,1.106,1110.6,1252.8,999.8,2,4,0,0,60.6,2.5,0,0,1.8,0,0,No,No,No,No,Yes,No,2482,2463,118,8,12.743,65.972,100,0,0,0,0,0,884,58,38.413,13.266,0,,
29.1.2019,18:13.3,13956,61226,18.5,10652,54802,16.2,0,1.238,1.258,1.273,1.188,3591.2,3591.2,3391.7,3391.7,99.8,3591.2,798,40.4,37.4,41.9,22.9,41.9,35.6,100,36,36,34,34,36,74,66,67,68,26,34,33,32,74,74,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,69,57,44,0,0,0,0,0,26.217,21.06,1.824,45,56.25,0,0.1,0,0,0.2,38.4,39.2,37.1,29.8,0.4,0.1,0.1,0,50.8,45.4,44.3,58.4,1064.1,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2508,2508,45.5,39.3,38,41.3,39.3,30,100,No,No,4348,1978,0,1.1,1.1,0,0.662,9508,4399,47,1.106,1110.6,1252.8,999.8,2,4,0,0,60,2,0,0,1.2,0,0,No,No,No,No,Yes,No,2459,2440,117,8,12.743,65.972,100,0,0,0,0,0,884,58,108.787,72.788,0,,
29.1.2019,18:15.4,13955,61228,18.5,10654,54801,16.2,0,1.178,1.256,1.257,1.191,3391.7,3591.2,3591.2,3391.7,99.8,3391.7,798,34.3,43.5,35.1,31.2,43.5,36,100,34,36,36,34,34,65,66,73,63,35,34,27,37,70,73,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,70,59,44,0,0,0,0,0,25.008,19.879,1.814,45,56.25,0,0.1,0.1,0,0.1,33.3,39,36.3,29.9,0.2,0.3,0,0.4,58.5,49.3,54.2,60.2,1064.1,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2534,2508,45.5,39.3,38,41.3,39.3,30,100,No,No,4348,1978,0,0.5,0.5,0.007,0.061,9508,4399,47,1.106,1110.6,1252.8,999.8,2,4,0,0,58.9,2.1,0,0,1.3,0,0,No,No,No,No,Yes,No,2411,2392,118,8,12.743,65.972,100,0,0,0,0,0,885,58,730.347,30.197,0,,
29.1.2019,18:17.4,13923,61260,18.5,10657,54798,16.2,0,1.187,1.238,1.273,1.181,3392.5,3691.9,3392.5,3392.5,99.8,3592.1,798.2,38.9,27.4,46.5,44.2,46.5,39.3,100,34,37,34,34,36,73,61,63,67,27,39,37,33,73,73,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,67,58,44,0,0,0,0,0,26.656,21.447,1.823,45,56.25,0,0.1,0,0,0,35.6,34,43.3,43.8,0.2,0.2,0,0.3,46.3,56.8,34.4,40,1064.3,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2508,2508,45.5,39.3,38,41.3,39.3,30,100,No,No,4348,1978,0,6,6,0,5.803,9508,4410,47,1.106,1110.6,1252.8,999.8,2,4,0,0,58.8,2.1,0,0,1.3,0,0,No,No,No,No,Yes,No,2410,2390,118,8,12.743,65.972,100,0,0,0,0,0,889,58,1883.33,53.722,0,,
29.1.2019,18:19.5,13953,61230,18.5,10711,54743,16.3,0,1.302,1.184,1.211,1.182,3390,3390,3589.5,3390,99.7,3689.2,797.7,37.8,43.1,37.8,35.6,43.1,38.6,100,34,34,36,34,37,61,62,56,62,39,38,44,38,61,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,65,65,58,45,0,0,0,0,0,25.458,20.499,1.928,45,56.25,0,0.6,0.1,0,0.9,38.4,41.2,39.8,36.5,0,0,0,0.3,47.7,42,43.3,49.4,1063.5,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2534,2508,45.5,39.3,38,41.3,39.3,30,100,No,No,4348,1978,0.2,0.8,0.9,0.015,0.075,9508,4410,49,1.106,1110.6,1252.8,999.8,23,7,0,0,58.1,19,0,0,12.6,0,0,No,No,No,No,Yes,No,2380,2361,122,8,12.743,65.972,100,0,0,0,0,0,891,59,1075.108,28.427,0,,
29.1.2019,18:21.5,14001,61182,18.6,10786,54668,16.4,0,1.17,1.208,1.237,1.194,3392.5,3592.1,3691.9,3392.5,99.8,3392.5,798.2,35.8,39.6,29.7,34.3,39.6,34.9,100,34,36,37,34,34,64,61,61,65,36,39,39,35,73,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,65,65,59,45,0,0,0,0,0,22.366,18.334,2.017,45,56.25,0,2.9,1.4,0,2.5,37.1,33.7,35,31.6,0.6,0.1,0.2,0.1,53.1,56.4,53.8,55.8,1064.3,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2534,2508,45.5,39.3,38,41.3,39.3,30,100,No,No,4348,1978,0,2.9,2.9,0,2.862,9508,4416,49,1.106,1110.6,1252.8,999.8,22,4,0,0,58.1,25.3,0,0,17.5,0,0,No,No,No,No,Yes,No,2380,2360,121,8,12.743,65.972,100,0,0,0,0,0,893,59,930.924,27.443,0,,
29.1.2019,18:23.6,13977,61206,18.5,10761,54694,16.4,0,1.182,1.272,1.238,1.22,3390.9,3390.9,3690,3590.3,99.7,3390.9,797.8,31.2,29.7,31.2,38.9,38.9,32.8,100,34,34,37,36,34,62,71,61,63,38,29,39,37,73,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,68,68,59,45,0,0,0,0,0,22.648,18.227,1.966,45,56.25,0,3.2,1.2,0,3,32.7,33,35.3,32.6,0.4,0.1,0,0,57.9,56.2,54.7,57.6,1063.8,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2534,2508,45.5,39.3,38,41.3,39.3,30,100,No,No,4348,1978,0,0.6,0.6,0,0.111,9508,4416,50,1.106,1110.6,1252.8,999.8,24,4,0,0,57.9,26.2,0,0,17.3,0,0,No,No,No,No,Yes,No,2370,2351,121,8,12.743,65.972,100,0,0,0,0,0,895,59,970.744,30.202,0,,
29.1.2019,18:25.6,13940,61243,18.5,10681,54774,16.3,0,1.22,1.252,1.294,1.28,3691,3691,3591.2,3591.2,99.8,3691,798,25.1,22.9,16,21.3,25.1,21.3,100,37,37,36,36,37,55,54,51,56,45,46,49,44,56,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,54,0,0,0,0,0,0,15.428,12.595,2.082,45,56.25,0,10.3,7.9,0,8.4,24.1,26.8,23.4,21.6,0,0.2,7,0.8,66.9,57.7,57.8,67.5,1064.1,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2534,2508,45,39.3,38,41.3,39.3,30,100,No,No,4348,1978,0,0.2,0.2,0.015,0.041,9508,4416,48,1.106,1110.6,1252.8,999.8,5,7,0,0,59.1,9.3,0,0,5.5,0,0,No,No,No,No,Yes,No,2422,2402,128,8,12.743,65.972,100,0,0,0,0,0,898,59,1239.665,36.306,0,,
29.1.2019,18:27.7,13979,61204,18.5,10700,54755,16.3,0,1.212,1.184,1.166,1.175,3591.2,3391.7,3391.7,3391.7,99.8,3691,798,25,21.9,23.4,27.2,27.2,24.4,100,36,34,34,34,37,60,59,55,60,40,41,45,40,61,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,56,40,0,0,0,0,0,16.797,13.741,2.079,45,56.25,0,11.7,6.6,0,5.7,25.3,28.6,27.5,28.2,1.1,3,1.4,0.7,63.4,51.7,55.2,58.5,1064.1,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2534,2508,45.5,39.3,38,41.3,39.3,30,100,No,No,4348,1978,0.2,0.9,1.1,0.003,0.153,9508,4417,48,1.106,1110.6,1252.8,999.8,0,4,0,0,59.2,0.7,0,0,0.1,0,0,No,No,No,No,Yes,No,2423,2404,129,8,12.743,65.972,100,0,0,0,0,0,900,59,1270.351,36.086,0,,
29.1.2019,18:29.7,13987,61195,18.6,10698,54756,16.3,0,1.262,1.269,1.292,1.207,3691.9,3691.9,3392.5,3592.1,99.8,3691.9,798.2,25.1,20.6,14.5,23.6,25.1,21,100,37,37,34,36,37,60,58,53,59,40,42,47,41,61,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,56,40,0,0,0,0,0,13.889,10.986,2.116,45,56.25,0,14.9,5,0,13.3,22.6,23.1,21.4,22.7,0.2,3.6,0.7,0.1,66,54.3,64.3,66.2,1064.3,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2534,2508,45.5,39.3,38,41.5,39.3,30,100,No,No,4348,1978,0,0.4,0.4,0,0.031,9508,4417,48,1.106,1110.6,1252.8,999.8,3,5,0,1,59.1,2,0,0,1.1,0,0,No,No,No,No,Yes,No,2419,2400,122,8,12.743,65.972,100,0,0,0,0,0,904,59,2087.202,53.591,0,,
29.1.2019,18:31.8,13892,61290,18.4,10568,54887,16.1,0,1.239,1.249,1.202,1.224,3691,3591.2,3391.7,3591.2,99.8,3691,798,39.6,31.2,25.1,33.5,39.6,32.4,100,37,36,34,36,37,60,57,55,59,40,43,45,41,60,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,56,25,0,0,0,0,0,18.763,14.654,2.062,45,56.25,0,9.8,6.3,0,6.7,32.8,30.7,30.5,31.9,0.9,5.5,5.7,1.3,52.1,47.4,46.8,54.1,1064.1,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2534,2508,45.5,39.3,38,41.3,39.5,30,100,No,No,4348,1978,0.1,1.6,1.7,0.023,1.504,9508,4420,48,1.106,1110.6,1252.8,999.8,2,4,0,0,58.2,3.8,0,0,2.1,0,0,No,No,No,No,Yes,No,2386,2366,120,8,12.743,65.972,100,0,0,0,0,0,909,59,2233.557,58.676,0,,
29.1.2019,18:33.9,13979,61204,18.5,10566,54888,16.1,0,1.232,1.274,1.258,1.218,3691,3691,3691,3691,99.8,3691,798,31,28.7,26.5,35.6,35.6,30.5,100,37,37,37,37,37,54,54,51,55,46,46,49,45,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,54,0,0,0,0,0,0,20.142,16.508,2.11,45,56.25,0,9.2,6.8,0,5.9,34.6,37.8,35.3,37.1,0.2,11.7,1.5,1,45.4,25.2,44.6,43.5,1064.1,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2508,2508,45.5,39.3,38,41.5,39.5,30,100,No,No,4348,1978,0.1,1,1,0.031,0.496,9508,4421,48,1.106,1110.6,1252.8,999.8,7,8,0,0,60.2,4.9,0,0,4.5,0,0,No,No,No,No,Yes,No,2464,2445,120,8,12.743,65.972,100,0,0,0,0,0,912,59,1310.677,38.053,0,,
29.1.2019,18:35.9,13886,61296,18.4,10547,54908,16.1,0,1.252,1.276,1.239,1.237,3592.1,3592.1,3691.9,3691.9,99.8,3691.9,798.2,18.3,9.1,7.6,13.7,18.3,12.2,100,36,36,37,37,37,53,53,50,54,47,47,50,46,53,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,53,0,0,0,0,0,0,11.423,9.099,2.119,45,56.25,0,15.6,12.2,0,12,18.5,18.9,17,17.1,0.8,11,3,0.3,70.2,52.9,68.7,72,1064.3,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2508,2508,45.5,39.3,38,41.5,39.5,30,100,No,No,4348,1978,0,0.4,0.4,0,0.067,9508,4421,48,1.106,1110.6,1252.8,999.8,0,4,0,0,60.2,1.9,0,0,1.6,0,0,No,No,No,No,Yes,No,2465,2446,118,8,12.743,65.972,100,0,0,0,0,0,914,59,1252.203,36.744,0,,
29.1.2019,18:38.0,13898,61284,18.4,10554,54900,16.1,0,1.214,1.222,1.268,1.217,3590.3,3590.3,3390.9,3590.3,99.7,3590.3,797.8,35.1,23.6,28.2,24.4,35.1,27.8,100,36,36,34,36,36,59,57,55,60,41,43,45,40,60,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,55,33,0,0,0,0,0,17.109,13.347,2.055,45,56.25,0,13.3,6.4,0,5.6,29.1,26.5,27.9,26.9,0.7,3.7,16.5,2.5,54,54.3,38.6,54.9,1063.8,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2508,2508,45.5,39.3,38,41.5,39.5,30,100,No,No,4348,1978,0.7,1.2,1.8,0.084,0.222,9508,4421,48,1.106,1110.6,1252.8,999.8,2,5,0,0,58,2.8,0,0,1.9,0,0,No,No,No,No,Yes,No,2377,2358,119,8,12.743,65.972,100,0,0,0,0,0,918,59,1949.551,61.394,0,,
29.1.2019,18:40.0,13961,61221,18.5,10625,54829,16.2,0,1.129,1.202,1.272,1.274,3390.9,3590.3,3590.3,3590.3,99.7,3690,797.8,29,27.4,36.6,24.4,36.6,29.4,100,34,36,36,36,37,60,60,57,60,40,40,43,40,66,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,56,44,0,0,0,0,0,19.764,15.594,2.041,45,56.25,0,11.2,4.5,0,4.2,32.4,29.8,33.2,32.7,0.9,0.7,9.8,1.8,54.4,57.1,41.5,51.6,1063.8,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2508,2508,45.5,39.3,38,41.5,39.5,30,100,No,No,4348,1978,1,2,3,0.096,0.311,9508,4422,48,1.106,1110.6,1252.8,999.8,5,6,0,0,58.4,2.7,0,0,1.6,0,0,No,No,No,No,Yes,No,2391,2372,123,8,12.743,65.972,100,0,0,0,0,0,922,59,1839.788,59.196,0,,
29.1.2019,18:42.1,13944,61239,18.5,10625,54830,16.2,0,1.23,1.249,1.203,1.187,3691,3691,3391.7,3391.7,99.8,3691,798,25,14.3,21.2,18.1,25,19.6,100,37,37,34,34,37,55,54,53,60,45,46,47,40,56,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,63,56,46,0,0,0,0,0,15.569,12.255,2.098,45,56.25,0,10.5,12.2,0,6.7,26.1,25.3,24.4,25.7,0.4,17,5.1,1.4,59.5,39.5,56.9,59,1064.1,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2508,2508,45.5,39.5,38,41.5,39.5,30,100,No,No,4348,1978,0.4,1.1,1.4,0.017,0.322,9508,4422,48,1.106,1110.6,1252.8,999.8,7,7,0,0,57.3,3.7,0,0,3.1,0,0,No,No,No,No,Yes,No,2346,2328,123,8,12.743,65.972,100,0,0,0,0,0,925,60,1682.444,53.29,0,,
29.1.2019,18:44.1,13951,61232,18.5,10645,54810,16.2,0,1.257,1.183,1.189,1.221,3690,3390.9,3390.9,3590.3,99.7,3690,797.8,25.9,22.9,21.3,25.1,25.9,23.8,100,37,34,34,36,37,54,53,51,54,46,47,49,46,54,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,54,3,0,0,0,0,0,16.455,12.986,2.072,45,56.25,0,15,4.8,0,7,25.4,27,26.5,27.1,1.2,4,1.4,0.3,62.1,50.9,60.5,60.5,1063.8,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2508,2508,45.5,39.3,38,41.5,39.5,30,100,No,No,4348,1978,0.2,1.6,1.7,0.003,0.838,9508,4424,48,1.106,1110.6,1252.8,999.8,0,4,0,0,57.9,2.5,0,0,1.8,0,0,No,No,No,No,Yes,No,2371,2352,141,8,12.743,65.972,100,0,0,0,0,0,928,60,1523.541,44.904,0,,
29.1.2019,18:46.2,13927,61256,18.5,10639,54816,16.2,0,1.254,1.224,1.263,1.171,3691,3691,3591.2,3391.7,99.8,3691,798,16.6,8.3,12.8,8.3,16.6,11.5,100,37,37,36,34,37,54,53,52,54,46,47,48,46,55,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,54,0,0,0,0,0,0,10.756,8.626,2.135,45,56.25,0,20.9,4.1,0,16.3,18.6,15.5,18.5,16.7,0,0.7,0.6,0,72.3,71.5,68.3,74.2,1064.1,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2508,2508,45.5,39.5,38,41.5,39.5,30,100,No,No,4348,1978,0,2.3,2.3,0,1.918,9508,4428,47,1.106,1110.6,1252.8,999.8,0,4,0,0,57.9,0.7,0,0,0.1,0,0,No,No,No,No,Yes,No,2371,2352,136,8,12.743,65.972,100,0,0,0,0,0,931,60,1657.712,48.816,0,,
29.1.2019,18:48.2,13895,61288,18.4,10633,54822,16.2,0,1.295,1.195,1.226,1.334,3691,3391.7,3591.2,3391.7,99.8,3790.7,798,25.1,10.6,20.6,17.5,25.1,18.5,100,37,34,36,34,38,53,51,50,53,47,49,50,47,53,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,53,52,0,0,0,0,0,0,10.422,8.282,2.118,45,56.25,0,22.1,4.8,0,14.9,17.4,13.2,19,16,0.2,1.2,0.2,0.4,73.2,75.3,66.6,74.9,1064.1,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2534,2508,45.5,39.5,38,41.5,39.5,30,100,No,No,4348,1978,0,1.3,1.4,0.055,0.549,9508,4429,47,1.106,1110.6,1252.8,999.8,0,4,0,0,57.9,0.7,0,0,0.1,0,0,No,No,No,No,Yes,No,2370,2351,136,8,12.743,65.972,100,0,0,0,0,0,935,60,1573.005,45.043,0,,
29.1.2019,18:50.3,13902,61281,18.4,10632,54823,16.2,0,1.197,1.239,1.264,1.341,3390.9,3690,3789.8,3390.9,99.7,3690,797.8,25.1,12.2,18.3,19,25.1,18.6,100,34,37,38,34,37,52,52,50,53,48,48,50,47,53,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,53,25,0,0,0,0,0,11.115,8.912,2.127,45,56.25,0,19.6,5.5,0,15.2,17.4,16.9,18.5,17.6,1.8,7.8,2.8,0.6,71.6,60.9,65.9,71.8,1063.8,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2508,2508,45.5,39.5,38,41.5,39.5,30,100,No,No,4348,1978,3.9,8,11.9,1.548,5.636,9511,4440,47,1.106,1110.6,1252.8,999.8,3,5,0,0,56.6,1.4,0,0,0.6,0,0,No,No,No,No,Yes,No,2320,2301,124,8,12.743,65.972,100,0,0,0,0,0,937,60,1317.078,43.866,0,,
29.1.2019,18:52.3,13896,61287,18.4,10632,54822,16.2,0,1.199,1.209,1.234,1.202,3392.5,3392.5,3392.5,3392.5,99.8,3392.5,798.2,18.1,14.3,14.3,15.9,18.1,15.7,100,34,34,34,34,34,63,63,56,63,37,37,44,37,65,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,64,55,43,0,0,0,0,0,11.95,9.751,2.176,45,56.25,0,19.8,2.6,0,15.5,20.7,17.1,23.5,20,0.3,1.7,2.2,0.4,69,69,59.3,69.8,1064.3,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2534,2508,45.5,39.5,38.3,41.5,39.5,30,100,No,No,4348,1978,0,2.6,2.6,0,1.793,9511,4443,47,1.106,1110.6,1252.8,999.8,1,4,0,0,57.8,1.6,0,0,0.6,0,0,No,No,No,No,Yes,No,2369,2350,138,8,12.743,65.972,100,0,0,0,0,0,941,60,1738.993,49.696,0,,
29.1.2019,18:54.4,13906,61277,18.4,10636,54818,16.2,0,1.259,1.305,1.202,1.22,3390.9,3390.9,3390.9,3690,99.7,3590.3,797.8,29,18.3,22.1,29,29,24.6,100,34,34,34,37,36,53,53,50,53,47,47,50,47,54,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,53,53,0,0,0,0,0,0,14.738,11.458,2.085,45,56.25,0,13.6,5.9,0,12.6,22.5,24.5,22.3,23.2,1,9.2,0.8,0.8,65.6,49.6,64,61.5,1063.8,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2508,2508,45.5,39.5,38.3,41.5,39.5,30,100,No,No,4348,1978,0.2,0.7,0.9,0.015,0.329,9511,4444,47,1.106,1110.6,1252.8,999.8,1,5,0,0,58,4.2,0,0,3,0,0,No,No,No,No,Yes,No,2375,2356,115,8,12.743,65.972,100,0,0,0,0,0,943,60,1148.028,34.442,0,,
29.1.2019,18:56.4,13900,61282,18.4,10635,54820,16.2,0,1.258,1.258,1.238,1.23,3691.9,3691.9,3691.9,3592.1,99.8,3691.9,798.2,18.1,10.6,9,12.1,18.1,12.5,100,37,37,37,36,37,51,53,48,54,49,47,52,46,53,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,53,0,0,0,0,0,0,10.513,8.246,2.096,45,56.25,0,20.9,5.9,0,16.6,16.6,16.4,16,15.6,0.1,1.2,4.5,0.7,74.2,67.9,67.9,74.5,1064.3,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2534,2508,45.5,39.5,38.3,41.5,39.5,30,100,No,No,4348,1978,0,2.9,2.9,0.007,2.7,9511,4449,47,1.106,1110.6,1252.8,999.8,1,4,0,0,58.2,2,0,0,1.3,0,0,No,No,No,No,Yes,No,2382,2363,115,8,12.743,65.972,100,0,0,0,0,0,945,60,1166.179,33.495,0,,
